Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
SUDESTE;31;MG;313740;LAGOA DOURADA;5;1.75%;5;1.75%;198;69.23%;42;14.69%;20;6.99%;16;5.59%;286
SUDESTE;31;MG;313750;LAGOA FORMOSA;6;1.42%;4;0.95%;224;53.08%;87;20.62%;43;10.19%;58;13.74%;422
SUDESTE;31;MG;313753;LAGOA GRANDE;1;0.71%;2;1.42%;99;70.21%;19;13.48%;13;9.22%;7;4.96%;141
SUDESTE;31;MG;313760;LAGOA SANTA;22;3.89%;14;2.48%;344;60.88%;84;14.87%;53;9.38%;48;8.5%;565
SUDESTE;31;MG;313770;LAJINHA;12;1.74%;25;3.62%;483;69.9%;103;14.91%;52;7.53%;16;2.32%;691
SUDESTE;31;MG;313780;LAMBARI;16;2.81%;30;5.27%;360;63.27%;92;16.17%;37;6.5%;34;5.98%;569
SUDESTE;31;MG;313790;LAMIM;0;-;3;3%;74;74%;7;7%;9;9%;7;7%;100
SUDESTE;31;MG;313800;LARANJAL;2;1.15%;6;3.45%;95;54.6%;44;25.29%;22;12.64%;5;2.87%;174
SUDESTE;31;MG;313810;LASSANCE;7;2.6%;6;2.23%;193;71.75%;38;14.13%;20;7.43%;5;1.86%;269
SUDESTE;31;MG;313820;LAVRAS;19;2.75%;23;3.32%;443;64.02%;113;16.33%;52;7.51%;42;6.07%;692
SUDESTE;31;MG;313830;LEANDRO FERREIRA;3;3.09%;1;1.03%;67;69.07%;16;16.49%;4;4.12%;6;6.19%;97
SUDESTE;31;MG;313835;LEME DO PRADO;3;0.56%;3;0.56%;353;65.74%;100;18.62%;63;11.73%;15;2.79%;537
SUDESTE;31;MG;313840;LEOPOLDINA;15;2.05%;18;2.46%;485;66.26%;111;15.16%;50;6.83%;53;7.24%;732
SUDESTE;31;MG;313850;LIBERDADE;7;6.6%;5;4.72%;69;65.09%;17;16.04%;4;3.77%;4;3.77%;106
SUDESTE;31;MG;313860;LIMA DUARTE;7;2.1%;8;2.4%;215;64.37%;67;20.06%;15;4.49%;22;6.59%;334
SUDESTE;31;MG;313862;LIMEIRA DO OESTE;0;-;1;0.88%;84;73.68%;14;12.28%;7;6.14%;8;7.02%;114
SUDESTE;31;MG;313865;LONTRA;9;1.69%;12;2.25%;391;73.22%;85;15.92%;24;4.49%;13;2.43%;534
SUDESTE;31;MG;313867;LUISBURGO;4;1.03%;10;2.56%;299;76.67%;51;13.08%;17;4.36%;9;2.31%;390
SUDESTE;31;MG;313868;LUISLANDIA;9;2.62%;8;2.33%;256;74.64%;41;11.95%;20;5.83%;9;2.62%;343
SUDESTE;31;MG;313870;LUMINARIAS;3;2.75%;5;4.59%;78;71.56%;11;10.09%;8;7.34%;4;3.67%;109
SUDESTE;31;MG;313880;LUZ;5;1.27%;10;2.54%;256;64.97%;64;16.24%;37;9.39%;22;5.58%;394
SUDESTE;31;MG;313890;MACHACALIS;4;1.53%;8;3.05%;182;69.47%;37;14.12%;14;5.34%;17;6.49%;262
SUDESTE;31;MG;313900;MACHADO;10;1.65%;12;1.98%;382;63.04%;106;17.49%;57;9.41%;39;6.44%;606
SUDESTE;31;MG;313910;MADRE DE DEUS DE MINAS;4;3.36%;5;4.2%;83;69.75%;14;11.76%;8;6.72%;5;4.2%;119
SUDESTE;31;MG;313920;MALACACHETA;64;5.28%;55;4.54%;917;75.66%;99;8.17%;44;3.63%;33;2.72%;1.212
SUDESTE;31;MG;313925;MAMONAS;6;2.93%;7;3.41%;141;68.78%;30;14.63%;16;7.8%;5;2.44%;205
SUDESTE;31;MG;313930;MANGA;34;3.19%;53;4.97%;766;71.79%;131;12.28%;57;5.34%;26;2.44%;1.067
SUDESTE;31;MG;313940;MANHUACU;32;1.65%;50;2.58%;1.412;72.9%;291;15.02%;98;5.06%;54;2.79%;1.937
SUDESTE;31;MG;313950;MANHUMIRIM;18;1.89%;33;3.47%;677;71.19%;133;13.99%;62;6.52%;28;2.94%;951
SUDESTE;31;MG;313960;MANTENA;9;1.01%;23;2.58%;655;73.51%;154;17.28%;39;4.38%;11;1.23%;891
SUDESTE;31;MG;313980;MAR DE ESPANHA;3;1.32%;6;2.64%;147;64.76%;47;20.7%;17;7.49%;7;3.08%;227
SUDESTE;31;MG;313970;MARAVILHAS;6;1.84%;5;1.53%;205;62.88%;65;19.94%;31;9.51%;14;4.29%;326
SUDESTE;31;MG;313990;MARIA DA FE;5;1.17%;9;2.11%;295;69.25%;80;18.78%;19;4.46%;18;4.23%;426
SUDESTE;31;MG;314000;MARIANA;21;2.35%;12;1.34%;641;71.7%;145;16.22%;42;4.7%;33;3.69%;894
SUDESTE;31;MG;314010;MARILAC;0;-;1;0.59%;106;62.72%;37;21.89%;16;9.47%;9;5.33%;169
SUDESTE;31;MG;314015;MARIO CAMPOS;6;3.09%;8;4.12%;127;65.46%;32;16.49%;12;6.19%;9;4.64%;194
SUDESTE;31;MG;314020;MARIPA DE MINAS;1;1.49%;1;1.49%;52;77.61%;5;7.46%;4;5.97%;4;5.97%;67
SUDESTE;31;MG;314030;MARLIERIA;4;2.6%;4;2.6%;108;70.13%;20;12.99%;12;7.79%;6;3.9%;154
SUDESTE;31;MG;314040;MARMELOPOLIS;3;2.7%;7;6.31%;75;67.57%;14;12.61%;5;4.5%;7;6.31%;111
SUDESTE;31;MG;314050;MARTINHO CAMPOS;1;0.57%;3;1.7%;105;59.66%;33;18.75%;26;14.77%;8;4.55%;176
SUDESTE;31;MG;314053;MARTINS SOARES;11;5.39%;19;9.31%;132;64.71%;23;11.27%;11;5.39%;8;3.92%;204
SUDESTE;31;MG;314055;MATA VERDE;8;2.86%;11;3.93%;213;76.07%;26;9.29%;15;5.36%;7;2.5%;280
SUDESTE;31;MG;314060;MATERLANDIA;12;4.23%;5;1.76%;185;65.14%;44;15.49%;31;10.92%;7;2.46%;284
SUDESTE;31;MG;314070;MATEUS LEME;20;4.87%;23;5.6%;266;64.72%;52;12.65%;32;7.79%;18;4.38%;411
SUDESTE;31;MG;317150;MATHIAS LOBATO;9;3.52%;20;7.81%;179;69.92%;28;10.94%;13;5.08%;7;2.73%;256
SUDESTE;31;MG;314080;MATIAS BARBOSA;4;1.56%;3;1.17%;135;52.73%;42;16.41%;27;10.55%;45;17.58%;256
SUDESTE;31;MG;314085;MATIAS CARDOSO;16;2.5%;30;4.68%;466;72.7%;68;10.61%;45;7.02%;16;2.5%;641
SUDESTE;31;MG;314090;MATIPO;17;2.48%;22;3.21%;460;67.06%;92;13.41%;45;6.56%;50;7.29%;686
SUDESTE;31;MG;314100;MATO VERDE;9;2.89%;15;4.82%;179;57.56%;63;20.26%;31;9.97%;14;4.5%;311
SUDESTE;31;MG;314110;MATOZINHOS;7;0.93%;21;2.79%;503;66.8%;114;15.14%;74;9.83%;34;4.52%;753
SUDESTE;31;MG;314120;MATUTINA;2;0.8%;6;2.39%;177;70.52%;45;17.93%;14;5.58%;7;2.79%;251
SUDESTE;31;MG;314130;MEDEIROS;1;0.72%;3;2.17%;87;63.04%;23;16.67%;16;11.59%;8;5.8%;138
SUDESTE;31;MG;314140;MEDINA;42;4.86%;31;3.58%;570;65.9%;111;12.83%;58;6.71%;53;6.13%;865
SUDESTE;31;MG;314150;MENDES PIMENTEL;2;1.87%;5;4.67%;77;71.96%;13;12.15%;4;3.74%;6;5.61%;107
SUDESTE;31;MG;314160;MERCES;2;0.6%;2;0.6%;229;68.98%;52;15.66%;32;9.64%;15;4.52%;332
SUDESTE;31;MG;314170;MESQUITA;3;2.05%;7;4.79%;97;66.44%;24;16.44%;9;6.16%;6;4.11%;146
SUDESTE;31;MG;314180;MINAS NOVAS;30;2.72%;38;3.45%;688;62.43%;161;14.61%;106;9.62%;79;7.17%;1.102
SUDESTE;31;MG;314190;MINDURI;0;-;3;3.57%;69;82.14%;6;7.14%;5;5.95%;1;1.19%;84
SUDESTE;31;MG;314200;MIRABELA;14;3.09%;10;2.21%;315;69.54%;72;15.89%;21;4.64%;21;4.64%;453
SUDESTE;31;MG;314210;MIRADOURO;8;4.15%;3;1.55%;128;66.32%;27;13.99%;15;7.77%;12;6.22%;193
SUDESTE;31;MG;314220;MIRAI;5;2.58%;3;1.55%;137;70.62%;26;13.4%;15;7.73%;8;4.12%;194
SUDESTE;31;MG;314225;MIRAVANIA;7;1.67%;10;2.39%;321;76.79%;53;12.68%;20;4.78%;7;1.67%;418
SUDESTE;31;MG;314230;MOEDA;0;-;6;2.32%;178;68.73%;43;16.6%;20;7.72%;12;4.63%;259
SUDESTE;31;MG;314240;MOEMA;11;6.15%;6;3.35%;99;55.31%;32;17.88%;14;7.82%;17;9.5%;179
SUDESTE;31;MG;314250;MONJOLOS;0;-;5;2.44%;143;69.76%;34;16.59%;17;8.29%;6;2.93%;205
SUDESTE;31;MG;314260;MONSENHOR PAULO;1;0.61%;2;1.23%;105;64.42%;26;15.95%;20;12.27%;9;5.52%;163
SUDESTE;31;MG;314270;MONTALVANIA;11;1.73%;29;4.55%;462;72.53%;83;13.03%;38;5.97%;14;2.2%;637
SUDESTE;31;MG;314280;MONTE ALEGRE DE MINAS;10;2.93%;17;4.99%;233;68.33%;45;13.2%;21;6.16%;15;4.4%;341
SUDESTE;31;MG;314290;MONTE AZUL;41;3.72%;69;6.27%;752;68.3%;137;12.44%;59;5.36%;43;3.91%;1.101
SUDESTE;31;MG;314300;MONTE BELO;6;1.95%;8;2.6%;187;60.71%;65;21.1%;26;8.44%;16;5.19%;308
SUDESTE;31;MG;314310;MONTE CARMELO;10;1.58%;12;1.9%;430;67.93%;112;17.69%;40;6.32%;29;4.58%;633
SUDESTE;31;MG;314315;MONTE FORMOSO;5;3.03%;4;2.42%;101;61.21%;45;27.27%;9;5.45%;1;0.61%;165
SUDESTE;31;MG;314320;MONTE SANTO DE MINAS;8;1.61%;10;2.02%;316;63.71%;89;17.94%;45;9.07%;28;5.65%;496
SUDESTE;31;MG;314340;MONTE SIAO;0;-;5;3.7%;78;57.78%;30;22.22%;13;9.63%;9;6.67%;135
SUDESTE;31;MG;314330;MONTES CLAROS;66;2.99%;68;3.08%;1.451;65.72%;330;14.95%;165;7.47%;128;5.8%;2.208
SUDESTE;31;MG;314345;MONTEZUMA;8;2.77%;14;4.84%;197;68.17%;46;15.92%;17;5.88%;7;2.42%;289
SUDESTE;31;MG;314350;MORADA NOVA DE MINAS;8;2.31%;12;3.47%;241;69.65%;45;13.01%;24;6.94%;16;4.62%;346
SUDESTE;31;MG;314360;MORRO DA GARCA;1;0.61%;3;1.82%;126;76.36%;22;13.33%;9;5.45%;4;2.42%;165
SUDESTE;31;MG;314370;MORRO DO PILAR;4;3.51%;2;1.75%;68;59.65%;24;21.05%;8;7.02%;8;7.02%;114
SUDESTE;31;MG;314380;MUNHOZ;4;2.61%;1;0.65%;97;63.4%;23;15.03%;16;10.46%;12;7.84%;153
SUDESTE;31;MG;314390;MURIAE;56;2.75%;43;2.11%;1.268;62.25%;366;17.97%;199;9.77%;105;5.15%;2.037
SUDESTE;31;MG;314400;MUTUM;17;1.96%;23;2.65%;557;64.1%;157;18.07%;72;8.29%;43;4.95%;869
SUDESTE;31;MG;314410;MUZAMBINHO;3;1.1%;5;1.84%;162;59.56%;37;13.6%;31;11.4%;34;12.5%;272
SUDESTE;31;MG;314420;NACIP RAYDAN;0;-;9;4.15%;148;68.2%;36;16.59%;15;6.91%;9;4.15%;217
SUDESTE;31;MG;314430;NANUQUE;35;2.39%;58;3.96%;1.006;68.76%;201;13.74%;104;7.11%;59;4.03%;1.463
SUDESTE;31;MG;314435;NAQUE;17;3.6%;25;5.3%;336;71.19%;57;12.08%;23;4.87%;14;2.97%;472
SUDESTE;31;MG;314437;NATALANDIA;1;1.12%;1;1.12%;67;75.28%;13;14.61%;6;6.74%;1;1.12%;89
SUDESTE;31;MG;314440;NATERCIA;3;1.46%;1;0.49%;136;66.02%;34;16.5%;17;8.25%;15;7.28%;206
SUDESTE;31;MG;314450;NAZARENO;0;-;1;0.43%;143;61.9%;50;21.65%;24;10.39%;13;5.63%;231
SUDESTE;31;MG;314460;NEPOMUCENO;9;1.82%;10;2.02%;341;68.89%;72;14.55%;43;8.69%;20;4.04%;495
SUDESTE;31;MG;314465;NINHEIRA;18;2.6%;33;4.76%;500;72.15%;101;14.57%;29;4.18%;12;1.73%;693
SUDESTE;31;MG;314467;NOVA BELEM;1;0.63%;2;1.25%;114;71.25%;29;18.13%;11;6.88%;3;1.88%;160
SUDESTE;31;MG;314470;NOVA ERA;4;1.68%;6;2.52%;173;72.69%;33;13.87%;18;7.56%;4;1.68%;238
SUDESTE;31;MG;314480;NOVA LIMA;13;1.63%;10;1.25%;554;69.42%;123;15.41%;63;7.89%;35;4.39%;798
SUDESTE;31;MG;314490;NOVA MODICA;3;2.03%;0;-;105;70.95%;25;16.89%;9;6.08%;6;4.05%;148
SUDESTE;31;MG;314500;NOVA PONTE;4;2.16%;2;1.08%;117;63.24%;32;17.3%;22;11.89%;8;4.32%;185
SUDESTE;31;MG;314505;NOVA PORTEIRINHA;7;3.4%;8;3.88%;142;68.93%;30;14.56%;13;6.31%;6;2.91%;206
SUDESTE;31;MG;314510;NOVA RESENDE;5;2.6%;1;0.52%;119;61.98%;48;25%;12;6.25%;7;3.65%;192
SUDESTE;31;MG;314520;NOVA SERRANA;21;4.02%;22;4.21%;353;67.5%;75;14.34%;30;5.74%;22;4.21%;523
SUDESTE;31;MG;313660;NOVA UNIAO;6;3.97%;5;3.31%;100;66.23%;22;14.57%;14;9.27%;4;2.65%;151
SUDESTE;31;MG;314530;NOVO CRUZEIRO;48;2.56%;66;3.52%;1.432;76.33%;185;9.86%;86;4.58%;59;3.14%;1.876
SUDESTE;31;MG;314535;NOVO ORIENTE DE MINAS;10;2.17%;18;3.91%;369;80.22%;40;8.7%;16;3.48%;7;1.52%;460
SUDESTE;31;MG;314537;NOVORIZONTE;2;1.08%;10;5.38%;141;75.81%;20;10.75%;4;2.15%;9;4.84%;186
SUDESTE;31;MG;314540;OLARIA;0;-;0;-;27;79.41%;5;14.71%;1;2.94%;1;2.94%;34
SUDESTE;31;MG;314545;OLHOS-D'AGUA;8;3.39%;9;3.81%;164;69.49%;32;13.56%;16;6.78%;7;2.97%;236
SUDESTE;31;MG;314550;OLIMPIO NORONHA;1;0.79%;2;1.59%;84;66.67%;14;11.11%;15;11.9%;10;7.94%;126
SUDESTE;31;MG;314560;OLIVEIRA;14;2.57%;22;4.04%;339;62.32%;95;17.46%;41;7.54%;33;6.07%;544
SUDESTE;31;MG;314570;OLIVEIRA FORTES;0;-;1;3.33%;20;66.67%;4;13.33%;2;6.67%;3;10%;30
SUDESTE;31;MG;314580;ONCA DE PITANGUI;4;4.65%;3;3.49%;39;45.35%;16;18.6%;15;17.44%;9;10.47%;86
SUDESTE;31;MG;314585;ORATORIOS;2;0.79%;7;2.77%;172;67.98%;43;17%;19;7.51%;10;3.95%;253
SUDESTE;31;MG;314587;ORIZANIA;11;3.23%;15;4.4%;224;65.69%;52;15.25%;27;7.92%;12;3.52%;341
SUDESTE;31;MG;314590;OURO BRANCO;9;3.17%;9;3.17%;187;65.85%;49;17.25%;14;4.93%;16;5.63%;284
SUDESTE;31;MG;314600;OURO FINO;18;2.21%;26;3.19%;492;60.29%;156;19.12%;80;9.8%;44;5.39%;816
SUDESTE;31;MG;314610;OURO PRETO;24;2.67%;14;1.56%;597;66.48%;153;17.04%;52;5.79%;58;6.46%;898
SUDESTE;31;MG;314620;OURO VERDE DE MINAS;14;3.13%;22;4.91%;306;68.3%;69;15.4%;26;5.8%;11;2.46%;448
SUDESTE;31;MG;314625;PADRE CARVALHO;5;2.96%;5;2.96%;78;46.15%;16;9.47%;40;23.67%;25;14.79%;169
SUDESTE;31;MG;314630;PADRE PARAISO;13;1.79%;26;3.57%;550;75.55%;88;12.09%;31;4.26%;20;2.75%;728
SUDESTE;31;MG;314655;PAI PEDRO;13;4.64%;20;7.14%;192;68.57%;24;8.57%;24;8.57%;7;2.5%;280
SUDESTE;31;MG;314640;PAINEIRAS;2;2.41%;2;2.41%;50;60.24%;18;21.69%;6;7.23%;5;6.02%;83
SUDESTE;31;MG;314650;PAINS;0;-;1;0.57%;40;22.99%;80;45.98%;51;29.31%;2;1.15%;174
SUDESTE;31;MG;314660;PAIVA;4;10%;0;-;24;60%;5;12.5%;3;7.5%;4;10%;40
SUDESTE;31;MG;314670;PALMA;4;2.7%;3;2.03%;60;40.54%;27;18.24%;29;19.59%;25;16.89%;148
SUDESTE;31;MG;314675;PALMOPOLIS;9;1.97%;4;0.87%;341;74.45%;72;15.72%;17;3.71%;15;3.28%;458
SUDESTE;31;MG;314690;PAPAGAIOS;7;1.46%;17;3.55%;342;71.4%;64;13.36%;35;7.31%;14;2.92%;479
SUDESTE;31;MG;314710;PARA DE MINAS;19;2.01%;24;2.54%;663;70.08%;126;13.32%;73;7.72%;41;4.33%;946
SUDESTE;31;MG;314700;PARACATU;15;1.6%;48;5.11%;797;84.88%;38;4.05%;24;2.56%;17;1.81%;939
SUDESTE;31;MG;314720;PARAGUACU;3;0.63%;11;2.31%;309;64.78%;90;18.87%;41;8.6%;23;4.82%;477
SUDESTE;31;MG;314730;PARAISOPOLIS;1;0.26%;7;1.79%;280;71.79%;51;13.08%;39;10%;12;3.08%;390
SUDESTE;31;MG;314740;PARAOPEBA;8;1.34%;8;1.34%;446;74.83%;82;13.76%;32;5.37%;20;3.36%;596
SUDESTE;31;MG;314760;PASSA QUATRO;0;-;2;1.13%;118;66.67%;34;19.21%;14;7.91%;9;5.08%;177
SUDESTE;31;MG;314770;PASSA TEMPO;2;1.82%;5;4.55%;71;64.55%;17;15.45%;6;5.45%;9;8.18%;110
SUDESTE;31;MG;314780;PASSA-VINTE;0;-;1;3.7%;21;77.78%;3;11.11%;1;3.7%;1;3.7%;27
SUDESTE;31;MG;314750;PASSABEM;1;0.94%;5;4.72%;76;71.7%;15;14.15%;6;5.66%;3;2.83%;106
SUDESTE;31;MG;314790;PASSOS;7;2.06%;6;1.77%;233;68.73%;56;16.52%;22;6.49%;15;4.42%;339
SUDESTE;31;MG;314795;PATIS;7;1.81%;14;3.63%;271;70.21%;65;16.84%;21;5.44%;8;2.07%;386
SUDESTE;31;MG;314800;PATOS DE MINAS;28;3.42%;16;1.95%;522;63.74%;138;16.85%;60;7.33%;55;6.72%;819
SUDESTE;31;MG;314810;PATROCINIO;33;2.92%;32;2.83%;738;65.37%;176;15.59%;92;8.15%;58;5.14%;1.129
SUDESTE;31;MG;314820;PATROCINIO DO MURIAE;5;5.38%;9;9.68%;59;63.44%;8;8.6%;6;6.45%;6;6.45%;93
SUDESTE;31;MG;314830;PAULA CANDIDO;6;1.3%;7;1.52%;371;80.3%;41;8.87%;26;5.63%;11;2.38%;462
SUDESTE;31;MG;314840;PAULISTAS;7;1.84%;13;3.41%;279;73.23%;45;11.81%;28;7.35%;9;2.36%;381
SUDESTE;31;MG;314850;PAVAO;4;0.91%;12;2.73%;338;76.82%;61;13.86%;18;4.09%;7;1.59%;440
SUDESTE;31;MG;314860;PECANHA;12;2.28%;13;2.47%;347;65.84%;88;16.7%;46;8.73%;21;3.98%;527
SUDESTE;31;MG;314870;PEDRA AZUL;12;1.36%;41;4.63%;572;64.63%;144;16.27%;58;6.55%;58;6.55%;885
SUDESTE;31;MG;314875;PEDRA BONITA;19;4.53%;16;3.82%;252;60.14%;61;14.56%;40;9.55%;31;7.4%;419
SUDESTE;31;MG;314880;PEDRA DO ANTA;3;0.91%;9;2.74%;228;69.3%;51;15.5%;30;9.12%;8;2.43%;329
SUDESTE;31;MG;314890;PEDRA DO INDAIA;1;1.16%;3;3.49%;58;67.44%;11;12.79%;10;11.63%;3;3.49%;86
SUDESTE;31;MG;314900;PEDRA DOURADA;1;0.93%;4;3.7%;77;71.3%;11;10.19%;12;11.11%;3;2.78%;108
SUDESTE;31;MG;314910;PEDRALVA;9;3.23%;5;1.79%;198;70.97%;38;13.62%;16;5.73%;13;4.66%;279
SUDESTE;31;MG;314915;PEDRAS DE MARIA DA CRUZ;22;3.25%;27;3.99%;484;71.49%;96;14.18%;33;4.87%;15;2.22%;677
SUDESTE;31;MG;314920;PEDRINOPOLIS;1;1.14%;4;4.55%;59;67.05%;9;10.23%;14;15.91%;1;1.14%;88
SUDESTE;31;MG;314930;PEDRO LEOPOLDO;9;4.11%;2;0.91%;121;55.25%;32;14.61%;32;14.61%;23;10.5%;219
SUDESTE;31;MG;314940;PEDRO TEIXEIRA;1;1.23%;3;3.7%;54;66.67%;13;16.05%;4;4.94%;6;7.41%;81
SUDESTE;31;MG;314950;PEQUERI;3;3.19%;1;1.06%;46;48.94%;19;20.21%;20;21.28%;5;5.32%;94
SUDESTE;31;MG;314960;PEQUI;3;2.88%;2;1.92%;59;56.73%;22;21.15%;13;12.5%;5;4.81%;104
SUDESTE;31;MG;314970;PERDIGAO;3;1.27%;3;1.27%;157;66.53%;43;18.22%;24;10.17%;6;2.54%;236
SUDESTE;31;MG;314980;PERDIZES;10;2.78%;5;1.39%;243;67.5%;62;17.22%;24;6.67%;16;4.44%;360
SUDESTE;31;MG;314990;PERDOES;13;2.84%;16;3.49%;274;59.83%;83;18.12%;47;10.26%;25;5.46%;458
SUDESTE;31;MG;314995;PERIQUITO;6;2.62%;9;3.93%;135;58.95%;33;14.41%;29;12.66%;17;7.42%;229
SUDESTE;31;MG;315000;PESCADOR;19;10.61%;4;2.23%;117;65.36%;24;13.41%;8;4.47%;7;3.91%;179
SUDESTE;31;MG;315010;PIAU;1;1.39%;0;-;43;59.72%;20;27.78%;7;9.72%;1;1.39%;72
SUDESTE;31;MG;315015;PIEDADE DE CARATINGA;10;2.27%;16;3.63%;302;68.48%;57;12.93%;37;8.39%;19;4.31%;441
SUDESTE;31;MG;315020;PIEDADE DE PONTE NOVA;5;5.75%;2;2.3%;51;58.62%;13;14.94%;8;9.2%;8;9.2%;87
SUDESTE;31;MG;315030;PIEDADE DO RIO GRANDE;2;2.06%;4;4.12%;63;64.95%;20;20.62%;6;6.19%;2;2.06%;97
SUDESTE;31;MG;315040;PIEDADE DOS GERAIS;1;0.55%;1;0.55%;142;78.45%;26;14.36%;7;3.87%;4;2.21%;181
SUDESTE;31;MG;315050;PIMENTA;2;1.2%;6;3.59%;105;62.87%;25;14.97%;17;10.18%;12;7.19%;167
SUDESTE;31;MG;315053;PINGO-D'AGUA;5;2.19%;3;1.32%;152;66.67%;36;15.79%;23;10.09%;9;3.95%;228
SUDESTE;31;MG;315057;PINTOPOLIS;8;3.21%;18;7.23%;177;71.08%;12;4.82%;22;8.84%;12;4.82%;249
SUDESTE;31;MG;315060;PIRACEMA;17;5.47%;18;5.79%;158;50.8%;60;19.29%;39;12.54%;19;6.11%;311
SUDESTE;31;MG;315070;PIRAJUBA;1;0.73%;5;3.65%;91;66.42%;21;15.33%;12;8.76%;7;5.11%;137
SUDESTE;31;MG;315080;PIRANGA;21;3.95%;21;3.95%;351;66.1%;83;15.63%;34;6.4%;21;3.95%;531
SUDESTE;31;MG;315090;PIRANGUCU;1;0.52%;4;2.08%;128;66.67%;34;17.71%;15;7.81%;10;5.21%;192
SUDESTE;31;MG;315100;PIRANGUINHO;9;2.15%;8;1.91%;286;68.42%;72;17.22%;27;6.46%;16;3.83%;418
SUDESTE;31;MG;315110;PIRAPETINGA;10;3.75%;8;3%;116;43.45%;51;19.1%;37;13.86%;45;16.85%;267
SUDESTE;31;MG;315120;PIRAPORA;55;4.01%;47;3.43%;868;63.36%;192;14.01%;109;7.96%;99;7.23%;1.370
SUDESTE;31;MG;315130;PIRAUBA;4;1.82%;3;1.36%;137;62.27%;33;15%;30;13.64%;13;5.91%;220
SUDESTE;31;MG;315140;PITANGUI;11;3.96%;9;3.24%;165;59.35%;44;15.83%;30;10.79%;19;6.83%;278
SUDESTE;31;MG;315150;PIUMHI;11;2.27%;11;2.27%;274;56.61%;93;19.21%;49;10.12%;46;9.5%;484
SUDESTE;31;MG;315160;PLANURA;4;1.19%;3;0.89%;199;59.23%;70;20.83%;37;11.01%;23;6.85%;336
SUDESTE;31;MG;315170;POCO FUNDO;10;2.95%;8;2.36%;200;59%;77;22.71%;32;9.44%;12;3.54%;339
SUDESTE;31;MG;315180;POCOS DE CALDAS;27;2.8%;21;2.17%;598;61.9%;181;18.74%;82;8.49%;57;5.9%;966
SUDESTE;31;MG;315190;POCRANE;8;2.07%;12;3.1%;299;77.26%;47;12.14%;13;3.36%;8;2.07%;387
SUDESTE;31;MG;315200;POMPEU;9;1.07%;19;2.26%;592;70.39%;120;14.27%;60;7.13%;41;4.88%;841
SUDESTE;31;MG;315210;PONTE NOVA;41;3.04%;41;3.04%;793;58.87%;226;16.78%;154;11.43%;92;6.83%;1.347
SUDESTE;31;MG;315213;PONTO CHIQUE;9;4.05%;16;7.21%;138;62.16%;34;15.32%;20;9.01%;5;2.25%;222
SUDESTE;31;MG;315217;PONTO DOS VOLANTES;26;4.3%;41;6.78%;456;75.37%;49;8.1%;21;3.47%;12;1.98%;605
SUDESTE;31;MG;315220;PORTEIRINHA;35;2.35%;57;3.83%;1.018;68.32%;207;13.89%;123;8.26%;50;3.36%;1.490
SUDESTE;31;MG;315230;PORTO FIRME;8;2.61%;5;1.63%;214;69.71%;42;13.68%;11;3.58%;27;8.79%;307
SUDESTE;31;MG;315240;POTE;24;2.48%;46;4.75%;737;76.06%;101;10.42%;44;4.54%;17;1.75%;969
SUDESTE;31;MG;315250;POUSO ALEGRE;31;2.29%;34;2.51%;838;61.94%;241;17.81%;132;9.76%;77;5.69%;1.353
SUDESTE;31;MG;315260;POUSO ALTO;0;-;3;1.91%;109;69.43%;29;18.47%;9;5.73%;7;4.46%;157
SUDESTE;31;MG;315270;PRADOS;7;6.48%;4;3.7%;75;69.44%;11;10.19%;7;6.48%;4;3.7%;108
SUDESTE;31;MG;315280;PRATA;10;1.94%;11;2.13%;360;69.77%;85;16.47%;31;6.01%;19;3.68%;516
SUDESTE;31;MG;315290;PRATAPOLIS;3;2.03%;2;1.35%;88;59.46%;31;20.95%;15;10.14%;9;6.08%;148
SUDESTE;31;MG;315300;PRATINHA;0;-;4;3.6%;73;65.77%;16;14.41%;10;9.01%;8;7.21%;111
SUDESTE;31;MG;315310;PRESIDENTE BERNARDES;4;1.9%;7;3.33%;141;67.14%;32;15.24%;20;9.52%;6;2.86%;210
SUDESTE;31;MG;315320;PRESIDENTE JUSCELINO;5;2.89%;8;4.62%;107;61.85%;30;17.34%;16;9.25%;7;4.05%;173
SUDESTE;31;MG;315330;PRESIDENTE KUBITSCHEK;1;0.59%;2;1.18%;130;76.92%;18;10.65%;11;6.51%;7;4.14%;169
SUDESTE;31;MG;315340;PRESIDENTE OLEGARIO;10;1.93%;13;2.5%;343;66.09%;89;17.15%;41;7.9%;23;4.43%;519
SUDESTE;31;MG;315360;PRUDENTE DE MORAIS;6;2.75%;8;3.67%;142;65.14%;33;15.14%;15;6.88%;14;6.42%;218
SUDESTE;31;MG;315370;QUARTEL GERAL;2;2.41%;1;1.2%;63;75.9%;8;9.64%;5;6.02%;4;4.82%;83
SUDESTE;31;MG;315380;QUELUZITO;0;-;1;1.25%;60;75%;12;15%;5;6.25%;2;2.5%;80
SUDESTE;31;MG;315390;RAPOSOS;2;2.15%;0;-;67;72.04%;14;15.05%;6;6.45%;4;4.3%;93
SUDESTE;31;MG;315400;RAUL SOARES;33;5.05%;21;3.21%;418;63.91%;102;15.6%;55;8.41%;25;3.82%;654
SUDESTE;31;MG;315410;RECREIO;13;4.32%;11;3.65%;162;53.82%;64;21.26%;33;10.96%;18;5.98%;301
