Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Sobrepeso (5-10 anos);;Obesidade (5-10 anos);;Obesidade grave (5-10 anos);;Total
SUDESTE;31;MG;312400;ERVALIA;19;2.42%;24;3.06%;493;62.88%;140;17.86%;60;7.65%;48;6.12%;784
SUDESTE;31;MG;312410;ESMERALDAS;23;1.58%;47;3.23%;1.039;71.51%;234;16.1%;74;5.09%;36;2.48%;1.453
SUDESTE;31;MG;312420;ESPERA FELIZ;10;1.64%;30;4.93%;348;57.24%;105;17.27%;70;11.51%;45;7.4%;608
SUDESTE;31;MG;312430;ESPINOSA;30;2.6%;48;4.16%;735;63.69%;177;15.34%;119;10.31%;45;3.9%;1.154
SUDESTE;31;MG;312440;ESPIRITO SANTO DO DOURADO;1;0.26%;4;1.04%;197;51.04%;95;24.61%;66;17.1%;23;5.96%;386
SUDESTE;31;MG;312450;ESTIVA;2;1.54%;2;1.54%;77;59.23%;28;21.54%;10;7.69%;11;8.46%;130
SUDESTE;31;MG;312460;ESTRELA DALVA;3;2.31%;2;1.54%;72;55.38%;23;17.69%;17;13.08%;13;10%;130
SUDESTE;31;MG;312470;ESTRELA DO INDAIA;1;0.96%;6;5.77%;61;58.65%;14;13.46%;16;15.38%;6;5.77%;104
SUDESTE;31;MG;312480;ESTRELA DO SUL;9;2.44%;8;2.17%;233;63.14%;68;18.43%;39;10.57%;12;3.25%;369
SUDESTE;31;MG;312490;EUGENOPOLIS;14;3.81%;11;3%;174;47.41%;74;20.16%;50;13.62%;44;11.99%;367
SUDESTE;31;MG;312500;EWBANK DA CAMARA;2;0.81%;9;3.63%;150;60.48%;51;20.56%;26;10.48%;10;4.03%;248
SUDESTE;31;MG;312510;EXTREMA;6;1.03%;9;1.54%;378;64.84%;105;18.01%;55;9.43%;30;5.15%;583
SUDESTE;31;MG;312520;FAMA;0;-;0;-;35;63.64%;11;20%;7;12.73%;2;3.64%;55
SUDESTE;31;MG;312530;FARIA LEMOS;2;1.82%;2;1.82%;75;68.18%;17;15.45%;7;6.36%;7;6.36%;110
SUDESTE;31;MG;312540;FELICIO DOS SANTOS;3;1.35%;5;2.24%;151;67.71%;36;16.14%;14;6.28%;14;6.28%;223
SUDESTE;31;MG;312560;FELISBURGO;7;1.4%;8;1.6%;372;74.4%;70;14%;29;5.8%;14;2.8%;500
SUDESTE;31;MG;312570;FELIXLANDIA;11;2.07%;14;2.64%;297;55.93%;91;17.14%;71;13.37%;47;8.85%;531
SUDESTE;31;MG;312580;FERNANDES TOURINHO;1;0.61%;5;3.07%;99;60.74%;33;20.25%;16;9.82%;9;5.52%;163
SUDESTE;31;MG;312590;FERROS;4;1.68%;3;1.26%;155;65.13%;45;18.91%;21;8.82%;10;4.2%;238
SUDESTE;31;MG;312595;FERVEDOURO;8;1.19%;22;3.28%;461;68.81%;114;17.01%;40;5.97%;25;3.73%;670
SUDESTE;31;MG;312600;FLORESTAL;3;1.22%;6;2.45%;155;63.27%;45;18.37%;26;10.61%;10;4.08%;245
SUDESTE;31;MG;312610;FORMIGA;12;1.56%;17;2.21%;495;64.29%;119;15.45%;78;10.13%;49;6.36%;770
SUDESTE;31;MG;312620;FORMOSO;23;3.96%;21;3.61%;383;65.92%;77;13.25%;43;7.4%;34;5.85%;581
SUDESTE;31;MG;312630;FORTALEZA DE MINAS;1;1.12%;0;-;63;70.79%;13;14.61%;6;6.74%;6;6.74%;89
SUDESTE;31;MG;312640;FORTUNA DE MINAS;1;0.56%;1;0.56%;122;68.54%;35;19.66%;11;6.18%;8;4.49%;178
SUDESTE;31;MG;312650;FRANCISCO BADARO;5;1.62%;14;4.53%;198;64.08%;57;18.45%;25;8.09%;10;3.24%;309
SUDESTE;31;MG;312660;FRANCISCO DUMONT;7;2.87%;10;4.1%;159;65.16%;37;15.16%;22;9.02%;9;3.69%;244
SUDESTE;31;MG;312670;FRANCISCO SA;17;1.42%;37;3.09%;814;67.89%;187;15.6%;85;7.09%;59;4.92%;1.199
SUDESTE;31;MG;312675;FRANCISCOPOLIS;6;2.08%;9;3.13%;202;70.14%;38;13.19%;19;6.6%;14;4.86%;288
SUDESTE;31;MG;312680;FREI GASPAR;10;2.98%;13;3.87%;218;64.88%;52;15.48%;31;9.23%;12;3.57%;336
SUDESTE;31;MG;312690;FREI INOCENCIO;20;4.72%;13;3.07%;247;58.25%;68;16.04%;43;10.14%;33;7.78%;424
SUDESTE;31;MG;312695;FREI LAGONEGRO;4;1.55%;11;4.26%;172;66.67%;42;16.28%;17;6.59%;12;4.65%;258
SUDESTE;31;MG;312700;FRONTEIRA;7;1.84%;9;2.37%;229;60.26%;85;22.37%;39;10.26%;11;2.89%;380
SUDESTE;31;MG;312705;FRONTEIRA DOS VALES;9;3.73%;12;4.98%;139;57.68%;44;18.26%;20;8.3%;17;7.05%;241
SUDESTE;31;MG;312707;FRUTA DE LEITE;8;2.26%;10;2.82%;277;78.25%;37;10.45%;13;3.67%;9;2.54%;354
SUDESTE;31;MG;312710;FRUTAL;10;1.34%;10;1.34%;496;66.49%;120;16.09%;88;11.8%;22;2.95%;746
SUDESTE;31;MG;312720;FUNILANDIA;3;1.57%;5;2.62%;127;66.49%;34;17.8%;14;7.33%;8;4.19%;191
SUDESTE;31;MG;312730;GALILEIA;9;2.02%;14;3.14%;302;67.71%;78;17.49%;28;6.28%;15;3.36%;446
SUDESTE;31;MG;312733;GAMELEIRAS;8;1.97%;22;5.41%;294;72.24%;57;14%;18;4.42%;8;1.97%;407
SUDESTE;31;MG;312735;GLAUCILANDIA;2;1.04%;1;0.52%;133;69.27%;33;17.19%;19;9.9%;4;2.08%;192
SUDESTE;31;MG;312737;GOIABEIRA;1;0.39%;4;1.57%;197;77.56%;24;9.45%;16;6.3%;12;4.72%;254
SUDESTE;31;MG;312738;GOIANA;1;1.32%;1;1.32%;53;69.74%;8;10.53%;5;6.58%;8;10.53%;76
SUDESTE;31;MG;312740;GONCALVES;0;-;5;3.94%;79;62.2%;26;20.47%;9;7.09%;8;6.3%;127
SUDESTE;31;MG;312750;GONZAGA;4;1.08%;5;1.35%;276;74.39%;44;11.86%;26;7.01%;16;4.31%;371
SUDESTE;31;MG;312760;GOUVEIA;6;1.15%;14;2.68%;365;69.79%;78;14.91%;39;7.46%;21;4.02%;523
SUDESTE;31;MG;312770;GOVERNADOR VALADARES;71;1.16%;92;1.5%;5.149;83.91%;448;7.3%;244;3.98%;132;2.15%;6.136
SUDESTE;31;MG;312780;GRAO MOGOL;17;2.18%;17;2.18%;416;53.27%;239;30.6%;78;9.99%;14;1.79%;781
SUDESTE;31;MG;312790;GRUPIARA;0;-;2;3.03%;42;63.64%;10;15.15%;9;13.64%;3;4.55%;66
SUDESTE;31;MG;312800;GUANHAES;24;2.57%;19;2.03%;564;60.32%;190;20.32%;92;9.84%;46;4.92%;935
SUDESTE;31;MG;312810;GUAPE;7;0.91%;13;1.69%;480;62.42%;147;19.12%;93;12.09%;29;3.77%;769
SUDESTE;31;MG;312820;GUARACIABA;3;0.94%;7;2.2%;195;61.32%;54;16.98%;28;8.81%;31;9.75%;318
SUDESTE;31;MG;312825;GUARACIAMA;3;0.74%;11;2.71%;259;63.79%;83;20.44%;40;9.85%;10;2.46%;406
SUDESTE;31;MG;312830;GUARANESIA;5;0.6%;22;2.63%;535;63.84%;116;13.84%;99;11.81%;61;7.28%;838
SUDESTE;31;MG;312840;GUARANI;6;1.62%;7;1.89%;240;64.69%;65;17.52%;33;8.89%;20;5.39%;371
SUDESTE;31;MG;312850;GUARARA;4;2.92%;1;0.73%;83;60.58%;22;16.06%;17;12.41%;10;7.3%;137
SUDESTE;31;MG;312860;GUARDA-MOR;2;0.85%;5;2.12%;177;75%;25;10.59%;21;8.9%;6;2.54%;236
SUDESTE;31;MG;312870;GUAXUPE;1;0.17%;11;1.86%;401;67.74%;87;14.7%;55;9.29%;37;6.25%;592
SUDESTE;31;MG;312880;GUIDOVAL;6;1.37%;10;2.28%;275;62.64%;79;18%;46;10.48%;23;5.24%;439
SUDESTE;31;MG;312890;GUIMARANIA;6;1.02%;7;1.18%;391;66.16%;108;18.27%;56;9.48%;23;3.89%;591
SUDESTE;31;MG;312900;GUIRICEMA;7;2.39%;8;2.73%;167;57%;66;22.53%;27;9.22%;18;6.14%;293
SUDESTE;31;MG;312910;GURINHATA;2;0.79%;14;5.56%;153;60.71%;41;16.27%;30;11.9%;12;4.76%;252
SUDESTE;31;MG;312920;HELIODORA;0;-;1;0.42%;152;64.14%;47;19.83%;26;10.97%;11;4.64%;237
SUDESTE;31;MG;312930;IAPU;6;1.35%;20;4.49%;265;59.55%;89;20%;45;10.11%;20;4.49%;445
SUDESTE;31;MG;312940;IBERTIOGA;4;1.47%;4;1.47%;201;73.9%;31;11.4%;19;6.99%;13;4.78%;272
SUDESTE;31;MG;312950;IBIA;5;1.19%;14;3.34%;258;61.58%;72;17.18%;48;11.46%;22;5.25%;419
SUDESTE;31;MG;312960;IBIAI;15;3.69%;21;5.16%;239;58.72%;71;17.44%;34;8.35%;27;6.63%;407
SUDESTE;31;MG;312965;IBIRACATU;11;2.99%;14;3.8%;253;68.75%;48;13.04%;28;7.61%;14;3.8%;368
SUDESTE;31;MG;312970;IBIRACI;4;1.42%;9;3.2%;197;70.11%;36;12.81%;17;6.05%;18;6.41%;281
SUDESTE;31;MG;312980;IBIRITE;99;2.28%;134;3.08%;2.909;66.97%;625;14.39%;358;8.24%;219;5.04%;4.344
SUDESTE;31;MG;312990;IBITIURA DE MINAS;1;0.74%;0;-;76;55.88%;29;21.32%;23;16.91%;7;5.15%;136
SUDESTE;31;MG;313000;IBITURUNA;0;-;0;-;54;56.84%;21;22.11%;14;14.74%;6;6.32%;95
SUDESTE;31;MG;313005;ICARAI DE MINAS;12;1.74%;25;3.62%;516;74.67%;93;13.46%;30;4.34%;15;2.17%;691
SUDESTE;31;MG;313010;IGARAPE;13;1.95%;16;2.41%;471;70.83%;97;14.59%;42;6.32%;26;3.91%;665
SUDESTE;31;MG;313020;IGARATINGA;8;2.01%;7;1.75%;244;61.15%;73;18.3%;47;11.78%;20;5.01%;399
SUDESTE;31;MG;313030;IGUATAMA;9;3.17%;6;2.11%;151;53.17%;56;19.72%;33;11.62%;29;10.21%;284
SUDESTE;31;MG;313040;IJACI;1;1.18%;2;2.35%;61;71.76%;11;12.94%;7;8.24%;3;3.53%;85
SUDESTE;31;MG;313050;ILICINEA;1;0.23%;14;3.18%;283;64.32%;79;17.95%;38;8.64%;25;5.68%;440
SUDESTE;31;MG;313055;IMBE DE MINAS;8;1.66%;16;3.31%;325;67.29%;72;14.91%;46;9.52%;16;3.31%;483
SUDESTE;31;MG;313060;INCONFIDENTES;4;1.16%;4;1.16%;173;50.14%;77;22.32%;57;16.52%;30;8.7%;345
SUDESTE;31;MG;313065;INDAIABIRA;6;1.41%;24;5.65%;303;71.29%;58;13.65%;27;6.35%;7;1.65%;425
SUDESTE;31;MG;313070;INDIANOPOLIS;10;2.65%;4;1.06%;243;64.46%;67;17.77%;32;8.49%;21;5.57%;377
SUDESTE;31;MG;313080;INGAI;2;11.11%;0;-;6;33.33%;4;22.22%;3;16.67%;3;16.67%;18
SUDESTE;31;MG;313090;INHAPIM;13;1.35%;25;2.59%;662;68.53%;141;14.6%;78;8.07%;47;4.87%;966
SUDESTE;31;MG;313100;INHAUMA;5;1.45%;5;1.45%;208;60.12%;61;17.63%;45;13.01%;22;6.36%;346
SUDESTE;31;MG;313110;INIMUTABA;4;0.89%;19;4.21%;283;62.75%;82;18.18%;36;7.98%;27;5.99%;451
SUDESTE;31;MG;313115;IPABA;26;3.72%;29;4.15%;455;65.19%;107;15.33%;53;7.59%;28;4.01%;698
SUDESTE;31;MG;313120;IPANEMA;7;0.97%;18;2.51%;436;60.72%;152;21.17%;62;8.64%;43;5.99%;718
SUDESTE;31;MG;313130;IPATINGA;52;2.21%;64;2.72%;1.537;65.38%;366;15.57%;204;8.68%;128;5.44%;2.351
SUDESTE;31;MG;313140;IPIACU;2;1.47%;3;2.21%;88;64.71%;18;13.24%;18;13.24%;7;5.15%;136
SUDESTE;31;MG;313150;IPUIUNA;2;0.42%;9;1.89%;324;68.07%;75;15.76%;47;9.87%;19;3.99%;476
SUDESTE;31;MG;313160;IRAI DE MINAS;4;1.57%;8;3.14%;175;68.63%;37;14.51%;22;8.63%;9;3.53%;255
SUDESTE;31;MG;313170;ITABIRA;17;1.21%;47;3.35%;1.025;72.95%;184;13.1%;90;6.41%;42;2.99%;1.405
SUDESTE;31;MG;313180;ITABIRINHA;10;2.75%;18;4.96%;168;46.28%;68;18.73%;61;16.8%;38;10.47%;363
SUDESTE;31;MG;313190;ITABIRITO;18;1.61%;34;3.04%;707;63.24%;185;16.55%;103;9.21%;71;6.35%;1.118
SUDESTE;31;MG;313200;ITACAMBIRA;6;2.74%;3;1.37%;159;72.6%;22;10.05%;15;6.85%;14;6.39%;219
SUDESTE;31;MG;313210;ITACARAMBI;10;1.05%;30;3.14%;724;75.81%;133;13.93%;39;4.08%;19;1.99%;955
SUDESTE;31;MG;313220;ITAGUARA;7;1.78%;13;3.3%;260;65.99%;57;14.47%;36;9.14%;21;5.33%;394
SUDESTE;31;MG;313230;ITAIPE;18;2.18%;38;4.61%;612;74.18%;91;11.03%;47;5.7%;19;2.3%;825
SUDESTE;31;MG;313240;ITAJUBA;37;1.49%;61;2.46%;1.638;65.94%;439;17.67%;200;8.05%;109;4.39%;2.484
SUDESTE;31;MG;313250;ITAMARANDIBA;23;1.55%;36;2.43%;1.083;72.98%;206;13.88%;98;6.6%;38;2.56%;1.484
SUDESTE;31;MG;313260;ITAMARATI DE MINAS;1;0.42%;2;0.84%;125;52.74%;50;21.1%;37;15.61%;22;9.28%;237
SUDESTE;31;MG;313270;ITAMBACURI;24;2.69%;39;4.37%;486;54.42%;169;18.92%;105;11.76%;70;7.84%;893
SUDESTE;31;MG;313280;ITAMBE DO MATO DENTRO;0;-;0;-;64;80%;10;12.5%;5;6.25%;1;1.25%;80
SUDESTE;31;MG;313290;ITAMOGI;0;-;6;1.78%;216;64.09%;58;17.21%;32;9.5%;25;7.42%;337
SUDESTE;31;MG;313300;ITAMONTE;7;1.45%;19;3.93%;321;66.32%;76;15.7%;35;7.23%;26;5.37%;484
SUDESTE;31;MG;313310;ITANHANDU;0;-;6;2.05%;189;64.73%;60;20.55%;34;11.64%;3;1.03%;292
SUDESTE;31;MG;313320;ITANHOMI;9;1.71%;13;2.47%;355;67.36%;94;17.84%;39;7.4%;17;3.23%;527
SUDESTE;31;MG;313330;ITAOBIM;6;1.05%;20;3.5%;414;72.38%;89;15.56%;24;4.2%;19;3.32%;572
SUDESTE;31;MG;313340;ITAPAGIPE;6;2.56%;9;3.85%;148;63.25%;37;15.81%;18;7.69%;16;6.84%;234
SUDESTE;31;MG;313350;ITAPECERICA;68;20.12%;32;9.47%;161;47.63%;42;12.43%;23;6.8%;12;3.55%;338
SUDESTE;31;MG;313360;ITAPEVA;3;1.16%;3;1.16%;163;63.18%;51;19.77%;24;9.3%;14;5.43%;258
SUDESTE;31;MG;313370;ITATIAIUCU;8;2.13%;12;3.2%;214;57.07%;77;20.53%;41;10.93%;23;6.13%;375
SUDESTE;31;MG;313375;ITAU DE MINAS;7;2.19%;8;2.5%;206;64.38%;50;15.63%;32;10%;17;5.31%;320
SUDESTE;31;MG;313380;ITAUNA;32;2.26%;51;3.59%;911;64.2%;221;15.57%;119;8.39%;85;5.99%;1.419
SUDESTE;31;MG;313390;ITAVERAVA;9;2.85%;20;6.33%;210;66.46%;44;13.92%;22;6.96%;11;3.48%;316
SUDESTE;31;MG;313400;ITINGA;31;3.94%;43;5.46%;558;70.9%;91;11.56%;45;5.72%;19;2.41%;787
SUDESTE;31;MG;313410;ITUETA;3;1.06%;7;2.46%;175;61.62%;55;19.37%;29;10.21%;15;5.28%;284
SUDESTE;31;MG;313420;ITUIUTABA;12;0.85%;22;1.57%;944;67.19%;213;15.16%;137;9.75%;77;5.48%;1.405
SUDESTE;31;MG;313430;ITUMIRIM;1;0.47%;4;1.9%;135;63.98%;33;15.64%;20;9.48%;18;8.53%;211
SUDESTE;31;MG;313440;ITURAMA;10;1.11%;34;3.76%;588;65.04%;137;15.15%;82;9.07%;53;5.86%;904
SUDESTE;31;MG;313450;ITUTINGA;1;0.79%;3;2.38%;85;67.46%;24;19.05%;8;6.35%;5;3.97%;126
SUDESTE;31;MG;313460;JABOTICATUBAS;8;1.66%;21;4.36%;306;63.49%;80;16.6%;46;9.54%;21;4.36%;482
SUDESTE;31;MG;313470;JACINTO;5;0.88%;22;3.86%;393;68.95%;101;17.72%;31;5.44%;18;3.16%;570
SUDESTE;31;MG;313480;JACUI;1;0.49%;1;0.49%;145;70.73%;34;16.59%;16;7.8%;8;3.9%;205
SUDESTE;31;MG;313490;JACUTINGA;8;1.36%;21;3.57%;386;65.53%;79;13.41%;61;10.36%;34;5.77%;589
SUDESTE;31;MG;313500;JAGUARACU;0;-;4;2.61%;118;77.12%;20;13.07%;9;5.88%;2;1.31%;153
SUDESTE;31;MG;313505;JAIBA;48;1.73%;86;3.1%;1.998;72.1%;357;12.88%;182;6.57%;100;3.61%;2.771
SUDESTE;31;MG;313507;JAMPRUCA;1;0.45%;9;4.09%;161;73.18%;23;10.45%;17;7.73%;9;4.09%;220
SUDESTE;31;MG;313510;JANAUBA;43;2.7%;68;4.27%;1.046;65.74%;242;15.21%;131;8.23%;61;3.83%;1.591
SUDESTE;31;MG;313520;JANUARIA;50;2.42%;98;4.74%;1.479;71.59%;266;12.88%;124;6%;49;2.37%;2.066
SUDESTE;31;MG;313530;JAPARAIBA;2;0.84%;5;2.11%;160;67.51%;44;18.57%;18;7.59%;8;3.38%;237
SUDESTE;31;MG;313535;JAPONVAR;7;1.5%;14;3%;324;69.53%;80;17.17%;31;6.65%;10;2.15%;466
SUDESTE;31;MG;313540;JECEABA;5;2.06%;11;4.53%;155;63.79%;36;14.81%;23;9.47%;13;5.35%;243
SUDESTE;31;MG;313545;JENIPAPO DE MINAS;6;2.33%;21;8.17%;198;77.04%;28;10.89%;3;1.17%;1;0.39%;257
SUDESTE;31;MG;313550;JEQUERI;3;0.75%;7;1.75%;283;70.75%;65;16.25%;30;7.5%;12;3%;400
SUDESTE;31;MG;313560;JEQUITAI;8;2.06%;11;2.83%;209;53.73%;95;24.42%;59;15.17%;7;1.8%;389
SUDESTE;31;MG;313570;JEQUITIBA;5;1.86%;1;0.37%;176;65.43%;46;17.1%;24;8.92%;17;6.32%;269
SUDESTE;31;MG;313580;JEQUITINHONHA;19;1.62%;35;2.99%;832;71.11%;164;14.02%;77;6.58%;43;3.68%;1.170
SUDESTE;31;MG;313590;JESUANIA;2;1.4%;4;2.8%;97;67.83%;21;14.69%;12;8.39%;7;4.9%;143
SUDESTE;31;MG;313600;JOAIMA;13;2.09%;29;4.66%;449;72.19%;75;12.06%;44;7.07%;12;1.93%;622
SUDESTE;31;MG;313610;JOANESIA;2;0.73%;8;2.92%;181;66.06%;53;19.34%;22;8.03%;8;2.92%;274
SUDESTE;31;MG;313620;JOAO MONLEVADE;24;3.5%;37;5.4%;433;63.21%;91;13.28%;63;9.2%;37;5.4%;685
SUDESTE;31;MG;313630;JOAO PINHEIRO;26;1.69%;44;2.85%;978;63.42%;263;17.06%;164;10.64%;67;4.35%;1.542
SUDESTE;31;MG;313640;JOAQUIM FELICIO;1;0.74%;5;3.7%;98;72.59%;17;12.59%;7;5.19%;7;5.19%;135
SUDESTE;31;MG;313650;JORDANIA;5;1.43%;14;4.01%;231;66.19%;50;14.33%;34;9.74%;15;4.3%;349
SUDESTE;31;MG;313652;JOSE GONCALVES DE MINAS;9;4.41%;8;3.92%;130;63.73%;29;14.22%;23;11.27%;5;2.45%;204
SUDESTE;31;MG;313655;JOSE RAYDAN;8;2.49%;6;1.87%;199;61.99%;65;20.25%;27;8.41%;16;4.98%;321
SUDESTE;31;MG;313657;JOSENOPOLIS;5;1.67%;15;5.02%;227;75.92%;36;12.04%;10;3.34%;6;2.01%;299
SUDESTE;31;MG;313665;JUATUBA;22;2.73%;30;3.73%;530;65.84%;123;15.28%;58;7.2%;42;5.22%;805
SUDESTE;31;MG;313670;JUIZ DE FORA;58;1.52%;104;2.72%;2.559;66.87%;598;15.63%;283;7.39%;225;5.88%;3.827
SUDESTE;31;MG;313680;JURAMENTO;6;2.68%;7;3.13%;127;56.7%;40;17.86%;31;13.84%;13;5.8%;224
SUDESTE;31;MG;313690;JURUAIA;5;1.61%;3;0.97%;196;63.23%;56;18.06%;32;10.32%;18;5.81%;310
SUDESTE;31;MG;313695;JUVENILIA;14;3.78%;12;3.24%;267;72.16%;48;12.97%;16;4.32%;13;3.51%;370
SUDESTE;31;MG;313700;LADAINHA;27;3.42%;44;5.58%;546;69.2%;113;14.32%;38;4.82%;21;2.66%;789
SUDESTE;31;MG;313710;LAGAMAR;0;-;3;0.95%;176;55.7%;75;23.73%;38;12.03%;24;7.59%;316
SUDESTE;31;MG;313720;LAGOA DA PRATA;8;1.09%;25;3.39%;485;65.81%;126;17.1%;54;7.33%;39;5.29%;737
SUDESTE;31;MG;313730;LAGOA DOS PATOS;3;1.31%;8;3.49%;165;72.05%;34;14.85%;16;6.99%;3;1.31%;229
SUDESTE;31;MG;313740;LAGOA DOURADA;5;1.34%;7;1.88%;255;68.55%;62;16.67%;29;7.8%;14;3.76%;372
SUDESTE;31;MG;313750;LAGOA FORMOSA;13;1.72%;8;1.06%;445;58.78%;182;24.04%;74;9.78%;35;4.62%;757
SUDESTE;31;MG;313753;LAGOA GRANDE;6;2.5%;8;3.33%;146;60.83%;39;16.25%;27;11.25%;14;5.83%;240
SUDESTE;31;MG;313760;LAGOA SANTA;27;1.75%;30;1.95%;1.014;65.89%;266;17.28%;136;8.84%;66;4.29%;1.539
SUDESTE;31;MG;313770;LAJINHA;17;1.72%;37;3.74%;609;61.58%;167;16.89%;102;10.31%;57;5.76%;989
SUDESTE;31;MG;313780;LAMBARI;8;1.52%;6;1.14%;355;67.49%;73;13.88%;54;10.27%;30;5.7%;526
SUDESTE;31;MG;313790;LAMIM;2;1.09%;8;4.35%;117;63.59%;34;18.48%;16;8.7%;7;3.8%;184
SUDESTE;31;MG;313800;LARANJAL;5;2.21%;2;0.88%;157;69.47%;30;13.27%;16;7.08%;16;7.08%;226
SUDESTE;31;MG;313810;LASSANCE;13;3.63%;9;2.51%;233;65.08%;49;13.69%;38;10.61%;16;4.47%;358
SUDESTE;31;MG;313820;LAVRAS;35;2.68%;38;2.91%;824;63.14%;206;15.79%;120;9.2%;82;6.28%;1.305
SUDESTE;31;MG;313830;LEANDRO FERREIRA;7;4.61%;7;4.61%;100;65.79%;23;15.13%;9;5.92%;6;3.95%;152
SUDESTE;31;MG;313835;LEME DO PRADO;3;0.9%;8;2.39%;228;68.06%;65;19.4%;26;7.76%;5;1.49%;335
SUDESTE;31;MG;313840;LEOPOLDINA;19;2.36%;23;2.85%;501;62.16%;117;14.52%;83;10.3%;63;7.82%;806
SUDESTE;31;MG;313850;LIBERDADE;0;-;6;3.7%;93;57.41%;41;25.31%;15;9.26%;7;4.32%;162
SUDESTE;31;MG;313860;LIMA DUARTE;5;1.72%;9;3.1%;205;70.69%;49;16.9%;15;5.17%;7;2.41%;290
SUDESTE;31;MG;313862;LIMEIRA DO OESTE;1;0.42%;1;0.42%;164;69.2%;28;11.81%;24;10.13%;19;8.02%;237
SUDESTE;31;MG;313865;LONTRA;7;1.47%;8;1.68%;339;71.07%;82;17.19%;35;7.34%;6;1.26%;477
SUDESTE;31;MG;313867;LUISBURGO;6;1.32%;8;1.77%;321;70.86%;59;13.02%;35;7.73%;24;5.3%;453
SUDESTE;31;MG;313868;LUISLANDIA;5;1.49%;11;3.28%;247;73.73%;51;15.22%;15;4.48%;6;1.79%;335
SUDESTE;31;MG;313870;LUMINARIAS;0;-;2;1.96%;78;76.47%;12;11.76%;4;3.92%;6;5.88%;102
SUDESTE;31;MG;313880;LUZ;7;1.81%;7;1.81%;215;55.56%;75;19.38%;53;13.7%;30;7.75%;387
SUDESTE;31;MG;313890;MACHACALIS;4;1.11%;8;2.22%;277;76.73%;44;12.19%;21;5.82%;7;1.94%;361
SUDESTE;31;MG;313900;MACHADO;11;1.63%;9;1.34%;390;57.86%;141;20.92%;84;12.46%;39;5.79%;674
SUDESTE;31;MG;313910;MADRE DE DEUS DE MINAS;4;3.85%;3;2.88%;56;53.85%;23;22.12%;13;12.5%;5;4.81%;104
SUDESTE;31;MG;313920;MALACACHETA;18;2.11%;47;5.5%;640;74.85%;91;10.64%;35;4.09%;24;2.81%;855
SUDESTE;31;MG;313925;MAMONAS;8;2.94%;7;2.57%;215;79.04%;29;10.66%;9;3.31%;4;1.47%;272
SUDESTE;31;MG;313930;MANGA;28;2.53%;55;4.98%;812;73.48%;111;10.05%;59;5.34%;40;3.62%;1.105
SUDESTE;31;MG;313940;MANHUACU;71;1.99%;112;3.14%;2.393;67.03%;548;15.35%;302;8.46%;144;4.03%;3.570
SUDESTE;31;MG;313950;MANHUMIRIM;11;1.45%;14;1.85%;488;64.38%;135;17.81%;66;8.71%;44;5.8%;758
SUDESTE;31;MG;313960;MANTENA;3;0.35%;10;1.16%;731;84.7%;80;9.27%;22;2.55%;17;1.97%;863
SUDESTE;31;MG;313980;MAR DE ESPANHA;4;1.51%;10;3.77%;160;60.38%;46;17.36%;31;11.7%;14;5.28%;265
SUDESTE;31;MG;313970;MARAVILHAS;2;0.63%;2;0.63%;197;62.34%;62;19.62%;32;10.13%;21;6.65%;316
SUDESTE;31;MG;313990;MARIA DA FE;9;1.89%;11;2.32%;323;68%;76;16%;41;8.63%;15;3.16%;475
SUDESTE;31;MG;314000;MARIANA;28;1.74%;39;2.42%;1.112;69.03%;235;14.59%;128;7.95%;69;4.28%;1.611
SUDESTE;31;MG;314010;MARILAC;6;2.67%;7;3.11%;134;59.56%;41;18.22%;22;9.78%;15;6.67%;225
SUDESTE;31;MG;314015;MARIO CAMPOS;11;2.7%;16;3.93%;262;64.37%;57;14%;35;8.6%;26;6.39%;407
SUDESTE;31;MG;314020;MARIPA DE MINAS;0;-;1;0.9%;82;73.87%;20;18.02%;6;5.41%;2;1.8%;111
SUDESTE;31;MG;314030;MARLIERIA;2;1.27%;2;1.27%;110;69.62%;28;17.72%;10;6.33%;6;3.8%;158
SUDESTE;31;MG;314040;MARMELOPOLIS;1;0.71%;5;3.55%;106;75.18%;14;9.93%;12;8.51%;3;2.13%;141
SUDESTE;31;MG;314050;MARTINHO CAMPOS;5;1.64%;8;2.62%;189;61.97%;44;14.43%;34;11.15%;25;8.2%;305
SUDESTE;31;MG;314053;MARTINS SOARES;7;1.78%;11;2.79%;249;63.2%;75;19.04%;38;9.64%;14;3.55%;394
SUDESTE;31;MG;314055;MATA VERDE;8;2.42%;9;2.72%;185;55.89%;66;19.94%;39;11.78%;24;7.25%;331
SUDESTE;31;MG;314060;MATERLANDIA;13;4.58%;6;2.11%;184;64.79%;42;14.79%;20;7.04%;19;6.69%;284
SUDESTE;31;MG;314070;MATEUS LEME;27;2.18%;59;4.77%;886;71.57%;164;13.25%;70;5.65%;32;2.58%;1.238
SUDESTE;31;MG;317150;MATHIAS LOBATO;3;1.2%;8;3.21%;176;70.68%;28;11.24%;21;8.43%;13;5.22%;249
SUDESTE;31;MG;314080;MATIAS BARBOSA;3;0.84%;5;1.39%;238;66.3%;64;17.83%;29;8.08%;20;5.57%;359
SUDESTE;31;MG;314085;MATIAS CARDOSO;14;3.79%;11;2.98%;261;70.73%;40;10.84%;28;7.59%;15;4.07%;369
