Região;Código UF;UF;Código IBGE;Município;Magreza;;Magreza;;Eutrofia;;Risco de sobrepeso;;Sobrepeso;;Obesidade;;Total
SUDESTE;31;MG;312840;GUARANI;11;2.99%;10;2.72%;211;57.34%;75;20.38%;23;6.25%;38;10.33%;368
SUDESTE;31;MG;312850;GUARARA;7;5.07%;4;2.9%;76;55.07%;25;18.12%;15;10.87%;11;7.97%;138
SUDESTE;31;MG;312860;GUARDA-MOR;4;1.83%;3;1.38%;142;65.14%;39;17.89%;22;10.09%;8;3.67%;218
SUDESTE;31;MG;312870;GUAXUPE;15;3.22%;6;1.29%;267;57.3%;87;18.67%;43;9.23%;48;10.3%;466
SUDESTE;31;MG;312880;GUIDOVAL;18;4.71%;18;4.71%;185;48.43%;63;16.49%;43;11.26%;55;14.4%;382
SUDESTE;31;MG;312890;GUIMARANIA;14;4.32%;3;0.93%;208;64.2%;53;16.36%;26;8.02%;20;6.17%;324
SUDESTE;31;MG;312900;GUIRICEMA;2;3.57%;2;3.57%;31;55.36%;11;19.64%;7;12.5%;3;5.36%;56
SUDESTE;31;MG;312910;GURINHATA;12;6.38%;6;3.19%;104;55.32%;34;18.09%;14;7.45%;18;9.57%;188
SUDESTE;31;MG;312920;HELIODORA;1;0.77%;2;1.54%;90;69.23%;24;18.46%;6;4.62%;7;5.38%;130
SUDESTE;31;MG;312930;IAPU;11;2.2%;17;3.39%;327;65.27%;98;19.56%;32;6.39%;16;3.19%;501
SUDESTE;31;MG;312940;IBERTIOGA;3;1.59%;3;1.59%;122;64.55%;39;20.63%;14;7.41%;8;4.23%;189
SUDESTE;31;MG;312950;IBIA;14;3.53%;11;2.77%;221;55.67%;79;19.9%;45;11.34%;27;6.8%;397
SUDESTE;31;MG;312960;IBIAI;28;7.35%;28;7.35%;206;54.07%;49;12.86%;32;8.4%;38;9.97%;381
SUDESTE;31;MG;312965;IBIRACATU;3;1.12%;7;2.6%;199;73.98%;39;14.5%;13;4.83%;8;2.97%;269
SUDESTE;31;MG;312970;IBIRACI;3;0.49%;11;1.78%;392;63.43%;114;18.45%;66;10.68%;32;5.18%;618
SUDESTE;31;MG;312980;IBIRITE;311;4.98%;269;4.31%;3.718;59.53%;970;15.53%;480;7.68%;498;7.97%;6.246
SUDESTE;31;MG;312990;IBITIURA DE MINAS;2;2.67%;3;4%;37;49.33%;19;25.33%;13;17.33%;1;1.33%;75
SUDESTE;31;MG;313000;IBITURUNA;0;-;2;2.78%;43;59.72%;14;19.44%;10;13.89%;3;4.17%;72
SUDESTE;31;MG;313005;ICARAI DE MINAS;14;4.28%;9;2.75%;212;64.83%;42;12.84%;24;7.34%;26;7.95%;327
SUDESTE;31;MG;313010;IGARAPE;10;2.95%;14;4.13%;214;63.13%;54;15.93%;27;7.96%;20;5.9%;339
SUDESTE;31;MG;313020;IGARATINGA;3;0.93%;13;4.01%;224;69.14%;42;12.96%;25;7.72%;17;5.25%;324
SUDESTE;31;MG;313030;IGUATAMA;15;5.38%;14;5.02%;144;51.61%;57;20.43%;26;9.32%;23;8.24%;279
SUDESTE;31;MG;313040;IJACI;2;0.65%;4;1.29%;140;45.16%;83;26.77%;49;15.81%;32;10.32%;310
SUDESTE;31;MG;313050;ILICINEA;8;2.45%;8;2.45%;190;58.28%;74;22.7%;28;8.59%;18;5.52%;326
SUDESTE;31;MG;313055;IMBE DE MINAS;20;4.9%;22;5.39%;244;59.8%;64;15.69%;28;6.86%;30;7.35%;408
SUDESTE;31;MG;313060;INCONFIDENTES;3;1.34%;1;0.45%;126;56.25%;50;22.32%;21;9.38%;23;10.27%;224
SUDESTE;31;MG;313065;INDAIABIRA;1;0.4%;6;2.43%;162;65.59%;41;16.6%;13;5.26%;24;9.72%;247
SUDESTE;31;MG;313070;INDIANOPOLIS;11;3.4%;10;3.09%;216;66.67%;45;13.89%;20;6.17%;22;6.79%;324
SUDESTE;31;MG;313080;INGAI;0;-;0;-;13;100%;0;-;0;-;0;-;13
SUDESTE;31;MG;313090;INHAPIM;24;2.38%;41;4.07%;530;52.63%;155;15.39%;121;12.02%;136;13.51%;1.007
SUDESTE;31;MG;313100;INHAUMA;5;1.69%;13;4.39%;186;62.84%;53;17.91%;18;6.08%;21;7.09%;296
SUDESTE;31;MG;313110;INIMUTABA;26;7.18%;9;2.49%;197;54.42%;64;17.68%;37;10.22%;29;8.01%;362
SUDESTE;31;MG;313115;IPABA;24;4.61%;26;4.99%;269;51.63%;83;15.93%;56;10.75%;63;12.09%;521
SUDESTE;31;MG;313120;IPANEMA;11;1.83%;12;2%;334;55.57%;136;22.63%;72;11.98%;36;5.99%;601
SUDESTE;31;MG;313130;IPATINGA;338;7.6%;190;4.27%;2.478;55.69%;714;16.04%;362;8.13%;368;8.27%;4.450
SUDESTE;31;MG;313140;IPIACU;2;2.53%;5;6.33%;52;65.82%;12;15.19%;5;6.33%;3;3.8%;79
SUDESTE;31;MG;313150;IPUIUNA;3;0.77%;7;1.79%;285;72.89%;61;15.6%;23;5.88%;12;3.07%;391
SUDESTE;31;MG;313160;IRAI DE MINAS;1;1.27%;0;-;41;51.9%;20;25.32%;10;12.66%;7;8.86%;79
SUDESTE;31;MG;313170;ITABIRA;11;0.65%;59;3.5%;1.153;68.47%;300;17.81%;97;5.76%;64;3.8%;1.684
SUDESTE;31;MG;313180;ITABIRINHA;9;13.85%;2;3.08%;35;53.85%;12;18.46%;7;10.77%;0;-;65
SUDESTE;31;MG;313190;ITABIRITO;51;5.08%;44;4.38%;581;57.87%;161;16.04%;80;7.97%;87;8.67%;1.004
SUDESTE;31;MG;313200;ITACAMBIRA;5;2.78%;5;2.78%;94;52.22%;41;22.78%;14;7.78%;21;11.67%;180
SUDESTE;31;MG;313210;ITACARAMBI;49;7.29%;28;4.17%;440;65.48%;89;13.24%;34;5.06%;32;4.76%;672
SUDESTE;31;MG;313220;ITAGUARA;8;1.81%;13;2.95%;281;63.72%;81;18.37%;33;7.48%;25;5.67%;441
SUDESTE;31;MG;313230;ITAIPE;26;3.4%;40;5.24%;483;63.22%;126;16.49%;49;6.41%;40;5.24%;764
SUDESTE;31;MG;313240;ITAJUBA;53;2.02%;83;3.16%;1.740;66.18%;452;17.19%;175;6.66%;126;4.79%;2.629
SUDESTE;31;MG;313250;ITAMARANDIBA;26;2.28%;47;4.12%;707;62.02%;190;16.67%;94;8.25%;76;6.67%;1.140
SUDESTE;31;MG;313260;ITAMARATI DE MINAS;4;3.7%;1;0.93%;31;28.7%;24;22.22%;22;20.37%;26;24.07%;108
SUDESTE;31;MG;313270;ITAMBACURI;30;2.25%;41;3.07%;903;67.69%;244;18.29%;69;5.17%;47;3.52%;1.334
SUDESTE;31;MG;313280;ITAMBE DO MATO DENTRO;0;-;1;3.85%;23;88.46%;2;7.69%;0;-;0;-;26
SUDESTE;31;MG;313290;ITAMOGI;3;1.18%;5;1.96%;153;60%;59;23.14%;22;8.63%;13;5.1%;255
SUDESTE;31;MG;313300;ITAMONTE;7;2.69%;9;3.46%;137;52.69%;69;26.54%;24;9.23%;14;5.38%;260
SUDESTE;31;MG;313310;ITANHANDU;4;1.06%;9;2.39%;268;71.28%;66;17.55%;17;4.52%;12;3.19%;376
SUDESTE;31;MG;313320;ITANHOMI;11;1.7%;18;2.78%;400;61.73%;120;18.52%;54;8.33%;45;6.94%;648
SUDESTE;31;MG;313330;ITAOBIM;30;5.55%;27;4.99%;320;59.15%;91;16.82%;41;7.58%;32;5.91%;541
SUDESTE;31;MG;313340;ITAPAGIPE;2;0.72%;10;3.61%;159;57.4%;62;22.38%;28;10.11%;16;5.78%;277
SUDESTE;31;MG;313350;ITAPECERICA;4;1.21%;5;1.51%;206;62.24%;69;20.85%;23;6.95%;24;7.25%;331
SUDESTE;31;MG;313360;ITAPEVA;7;3.65%;9;4.69%;123;64.06%;26;13.54%;14;7.29%;13;6.77%;192
SUDESTE;31;MG;313370;ITATIAIUCU;12;4.94%;15;6.17%;155;63.79%;34;13.99%;15;6.17%;12;4.94%;243
SUDESTE;31;MG;313375;ITAU DE MINAS;3;1.14%;7;2.66%;176;66.92%;54;20.53%;12;4.56%;11;4.18%;263
SUDESTE;31;MG;313380;ITAUNA;40;2.65%;55;3.64%;915;60.64%;267;17.69%;112;7.42%;120;7.95%;1.509
SUDESTE;31;MG;313390;ITAVERAVA;3;0.96%;5;1.6%;193;61.86%;61;19.55%;34;10.9%;16;5.13%;312
SUDESTE;31;MG;313400;ITINGA;19;3.2%;24;4.04%;377;63.47%;86;14.48%;46;7.74%;42;7.07%;594
SUDESTE;31;MG;313410;ITUETA;1;0.82%;2;1.64%;70;57.38%;27;22.13%;13;10.66%;9;7.38%;122
SUDESTE;31;MG;313420;ITUIUTABA;14;1.01%;38;2.74%;887;64%;273;19.7%;116;8.37%;58;4.18%;1.386
SUDESTE;31;MG;313430;ITUMIRIM;3;2.83%;10;9.43%;65;61.32%;16;15.09%;10;9.43%;2;1.89%;106
SUDESTE;31;MG;313440;ITURAMA;11;1.76%;35;5.6%;413;66.08%;90;14.4%;42;6.72%;34;5.44%;625
SUDESTE;31;MG;313450;ITUTINGA;10;6.1%;8;4.88%;81;49.39%;35;21.34%;16;9.76%;14;8.54%;164
SUDESTE;31;MG;313460;JABOTICATUBAS;20;4.18%;23;4.81%;291;60.88%;70;14.64%;42;8.79%;32;6.69%;478
SUDESTE;31;MG;313470;JACINTO;14;5.05%;13;4.69%;171;61.73%;46;16.61%;18;6.5%;15;5.42%;277
SUDESTE;31;MG;313480;JACUI;7;1.83%;7;1.83%;239;62.4%;78;20.37%;37;9.66%;15;3.92%;383
SUDESTE;31;MG;313490;JACUTINGA;8;1.01%;18;2.27%;557;70.24%;135;17.02%;45;5.67%;30;3.78%;793
SUDESTE;31;MG;313500;JAGUARACU;8;4.28%;7;3.74%;115;61.5%;34;18.18%;13;6.95%;10;5.35%;187
SUDESTE;31;MG;313505;JAIBA;30;3.61%;21;2.53%;529;63.73%;124;14.94%;57;6.87%;69;8.31%;830
SUDESTE;31;MG;313507;JAMPRUCA;9;4.27%;10;4.74%;117;55.45%;35;16.59%;21;9.95%;19;9%;211
SUDESTE;31;MG;313510;JANAUBA;113;3.9%;111;3.83%;1.762;60.84%;490;16.92%;262;9.05%;158;5.46%;2.896
SUDESTE;31;MG;313520;JANUARIA;79;4.12%;100;5.21%;1.205;62.79%;291;15.16%;111;5.78%;133;6.93%;1.919
SUDESTE;31;MG;313530;JAPARAIBA;3;1.27%;11;4.64%;152;64.14%;47;19.83%;15;6.33%;9;3.8%;237
SUDESTE;31;MG;313535;JAPONVAR;8;2.17%;15;4.08%;249;67.66%;61;16.58%;21;5.71%;14;3.8%;368
SUDESTE;31;MG;313540;JECEABA;3;1.25%;7;2.92%;166;69.17%;36;15%;18;7.5%;10;4.17%;240
SUDESTE;31;MG;313545;JENIPAPO DE MINAS;5;2.34%;12;5.61%;150;70.09%;20;9.35%;16;7.48%;11;5.14%;214
SUDESTE;31;MG;313550;JEQUERI;31;4.27%;22;3.03%;506;69.7%;79;10.88%;46;6.34%;42;5.79%;726
SUDESTE;31;MG;313560;JEQUITAI;67;16.18%;30;7.25%;192;46.38%;55;13.29%;35;8.45%;35;8.45%;414
SUDESTE;31;MG;313570;JEQUITIBA;4;1.63%;7;2.85%;146;59.35%;54;21.95%;24;9.76%;11;4.47%;246
SUDESTE;31;MG;313580;JEQUITINHONHA;11;1.48%;25;3.36%;495;66.53%;132;17.74%;51;6.85%;30;4.03%;744
SUDESTE;31;MG;313590;JESUANIA;3;1.63%;11;5.98%;104;56.52%;27;14.67%;20;10.87%;19;10.33%;184
SUDESTE;31;MG;313600;JOAIMA;12;2.29%;16;3.06%;379;72.47%;76;14.53%;29;5.54%;11;2.1%;523
SUDESTE;31;MG;313610;JOANESIA;10;4.15%;13;5.39%;148;61.41%;40;16.6%;14;5.81%;16;6.64%;241
SUDESTE;31;MG;313620;JOAO MONLEVADE;12;3.25%;11;2.98%;241;65.31%;55;14.91%;28;7.59%;22;5.96%;369
SUDESTE;31;MG;313630;JOAO PINHEIRO;72;4.72%;72;4.72%;849;55.64%;234;15.33%;136;8.91%;163;10.68%;1.526
SUDESTE;31;MG;313640;JOAQUIM FELICIO;6;3.66%;3;1.83%;83;50.61%;46;28.05%;10;6.1%;16;9.76%;164
SUDESTE;31;MG;313650;JORDANIA;12;4.43%;9;3.32%;152;56.09%;46;16.97%;27;9.96%;25;9.23%;271
SUDESTE;31;MG;313652;JOSE GONCALVES DE MINAS;4;2.27%;7;3.98%;112;63.64%;34;19.32%;8;4.55%;11;6.25%;176
SUDESTE;31;MG;313655;JOSE RAYDAN;5;5.1%;1;1.02%;61;62.24%;15;15.31%;10;10.2%;6;6.12%;98
SUDESTE;31;MG;313657;JOSENOPOLIS;0;-;0;-;0;-;0;-;0;-;0;-;0
SUDESTE;31;MG;313665;JUATUBA;39;3.98%;37;3.78%;542;55.31%;186;18.98%;82;8.37%;94;9.59%;980
SUDESTE;31;MG;313670;JUIZ DE FORA;60;1.7%;94;2.66%;2.308;65.27%;679;19.2%;223;6.31%;172;4.86%;3.536
SUDESTE;31;MG;313680;JURAMENTO;20;11.98%;14;8.38%;77;46.11%;18;10.78%;12;7.19%;26;15.57%;167
SUDESTE;31;MG;313690;JURUAIA;6;4.51%;4;3.01%;84;63.16%;12;9.02%;17;12.78%;10;7.52%;133
SUDESTE;31;MG;313695;JUVENILIA;19;6.05%;20;6.37%;192;61.15%;40;12.74%;22;7.01%;21;6.69%;314
SUDESTE;31;MG;313700;LADAINHA;29;3.53%;37;4.51%;448;54.57%;142;17.3%;96;11.69%;69;8.4%;821
SUDESTE;31;MG;313710;LAGAMAR;2;1.23%;4;2.47%;102;62.96%;35;21.6%;9;5.56%;10;6.17%;162
SUDESTE;31;MG;313720;LAGOA DA PRATA;16;2.1%;30;3.94%;466;61.15%;150;19.69%;47;6.17%;53;6.96%;762
SUDESTE;31;MG;313730;LAGOA DOS PATOS;1;0.51%;10;5.1%;122;62.24%;33;16.84%;14;7.14%;16;8.16%;196
SUDESTE;31;MG;313740;LAGOA DOURADA;20;4.64%;25;5.8%;254;58.93%;75;17.4%;29;6.73%;28;6.5%;431
SUDESTE;31;MG;313750;LAGOA FORMOSA;9;1.38%;12;1.84%;343;52.61%;140;21.47%;66;10.12%;82;12.58%;652
SUDESTE;31;MG;313753;LAGOA GRANDE;4;1.6%;6;2.4%;172;68.8%;38;15.2%;17;6.8%;13;5.2%;250
SUDESTE;31;MG;313760;LAGOA SANTA;49;2.89%;51;3.01%;998;58.84%;348;20.52%;147;8.67%;103;6.07%;1.696
SUDESTE;31;MG;313770;LAJINHA;15;3.85%;13;3.33%;196;50.26%;69;17.69%;44;11.28%;53;13.59%;390
SUDESTE;31;MG;313780;LAMBARI;28;3.91%;32;4.46%;410;57.18%;137;19.11%;62;8.65%;48;6.69%;717
SUDESTE;31;MG;313790;LAMIM;1;3.03%;3;9.09%;18;54.55%;4;12.12%;4;12.12%;3;9.09%;33
SUDESTE;31;MG;313800;LARANJAL;5;4.31%;7;6.03%;62;53.45%;17;14.66%;10;8.62%;15;12.93%;116
SUDESTE;31;MG;313810;LASSANCE;2;0.98%;5;2.45%;128;62.75%;37;18.14%;18;8.82%;14;6.86%;204
SUDESTE;31;MG;313820;LAVRAS;97;5.18%;86;4.6%;1.147;61.3%;261;13.95%;142;7.59%;138;7.38%;1.871
SUDESTE;31;MG;313830;LEANDRO FERREIRA;2;1.75%;1;0.88%;79;69.3%;17;14.91%;10;8.77%;5;4.39%;114
SUDESTE;31;MG;313835;LEME DO PRADO;7;3.37%;3;1.44%;133;63.94%;33;15.87%;15;7.21%;17;8.17%;208
SUDESTE;31;MG;313840;LEOPOLDINA;14;1.39%;38;3.77%;618;61.25%;176;17.44%;99;9.81%;64;6.34%;1.009
SUDESTE;31;MG;313850;LIBERDADE;5;3.82%;1;0.76%;79;60.31%;20;15.27%;16;12.21%;10;7.63%;131
SUDESTE;31;MG;313860;LIMA DUARTE;9;3.5%;7;2.72%;131;50.97%;50;19.46%;31;12.06%;29;11.28%;257
SUDESTE;31;MG;313862;LIMEIRA DO OESTE;3;2.31%;6;4.62%;102;78.46%;12;9.23%;6;4.62%;1;0.77%;130
SUDESTE;31;MG;313865;LONTRA;11;2.09%;12;2.28%;360;68.44%;89;16.92%;36;6.84%;18;3.42%;526
SUDESTE;31;MG;313867;LUISBURGO;13;2.49%;17;3.26%;338;64.75%;83;15.9%;35;6.7%;36;6.9%;522
SUDESTE;31;MG;313868;LUISLANDIA;10;2.5%;11;2.75%;264;66%;67;16.75%;23;5.75%;25;6.25%;400
SUDESTE;31;MG;313870;LUMINARIAS;2;2.99%;0;-;37;55.22%;15;22.39%;5;7.46%;8;11.94%;67
SUDESTE;31;MG;313880;LUZ;3;1.17%;11;4.3%;164;64.06%;47;18.36%;15;5.86%;16;6.25%;256
SUDESTE;31;MG;313890;MACHACALIS;6;1.92%;11;3.51%;189;60.38%;70;22.36%;26;8.31%;11;3.51%;313
SUDESTE;31;MG;313900;MACHADO;21;2.52%;24;2.88%;509;61.1%;155;18.61%;54;6.48%;70;8.4%;833
SUDESTE;31;MG;313910;MADRE DE DEUS DE MINAS;8;16%;1;2%;19;38%;13;26%;5;10%;4;8%;50
SUDESTE;31;MG;313920;MALACACHETA;39;5.74%;32;4.71%;435;63.97%;99;14.56%;45;6.62%;30;4.41%;680
SUDESTE;31;MG;313925;MAMONAS;4;1.37%;8;2.75%;206;70.79%;52;17.87%;10;3.44%;11;3.78%;291
SUDESTE;31;MG;313930;MANGA;11;1.53%;31;4.32%;477;66.53%;128;17.85%;44;6.14%;26;3.63%;717
SUDESTE;31;MG;313940;MANHUACU;39;1.99%;62;3.16%;1.175;59.89%;411;20.95%;173;8.82%;102;5.2%;1.962
SUDESTE;31;MG;313950;MANHUMIRIM;27;3.68%;20;2.73%;382;52.11%;136;18.55%;75;10.23%;93;12.69%;733
SUDESTE;31;MG;313960;MANTENA;7;0.86%;9;1.11%;445;54.94%;306;37.78%;31;3.83%;12;1.48%;810
SUDESTE;31;MG;313980;MAR DE ESPANHA;5;1.67%;7;2.34%;192;64.21%;50;16.72%;24;8.03%;21;7.02%;299
SUDESTE;31;MG;313970;MARAVILHAS;9;3%;16;5.33%;162;54%;53;17.67%;35;11.67%;25;8.33%;300
SUDESTE;31;MG;313990;MARIA DA FE;11;1.22%;18;1.99%;586;64.89%;184;20.38%;67;7.42%;37;4.1%;903
SUDESTE;31;MG;314000;MARIANA;12;1.84%;19;2.91%;443;67.84%;107;16.39%;43;6.58%;29;4.44%;653
SUDESTE;31;MG;314010;MARILAC;20;10.05%;8;4.02%;96;48.24%;36;18.09%;14;7.04%;25;12.56%;199
SUDESTE;31;MG;314015;MARIO CAMPOS;17;3.42%;17;3.42%;324;65.19%;80;16.1%;35;7.04%;24;4.83%;497
SUDESTE;31;MG;314020;MARIPA DE MINAS;2;1.6%;3;2.4%;88;70.4%;22;17.6%;3;2.4%;7;5.6%;125
SUDESTE;31;MG;314030;MARLIERIA;10;6.37%;9;5.73%;86;54.78%;25;15.92%;15;9.55%;12;7.64%;157
SUDESTE;31;MG;314040;MARMELOPOLIS;2;1.34%;4;2.68%;79;53.02%;37;24.83%;16;10.74%;11;7.38%;149
SUDESTE;31;MG;314050;MARTINHO CAMPOS;24;7.67%;13;4.15%;177;56.55%;45;14.38%;37;11.82%;17;5.43%;313
SUDESTE;31;MG;314053;MARTINS SOARES;21;7.55%;15;5.4%;117;42.09%;56;20.14%;34;12.23%;35;12.59%;278
SUDESTE;31;MG;314055;MATA VERDE;4;2.33%;6;3.49%;101;58.72%;33;19.19%;14;8.14%;14;8.14%;172
SUDESTE;31;MG;314060;MATERLANDIA;4;1.76%;6;2.64%;135;59.47%;44;19.38%;19;8.37%;19;8.37%;227
SUDESTE;31;MG;314070;MATEUS LEME;13;1.85%;19;2.71%;416;59.34%;142;20.26%;69;9.84%;42;5.99%;701
SUDESTE;31;MG;317150;MATHIAS LOBATO;11;6.51%;11;6.51%;84;49.7%;36;21.3%;14;8.28%;13;7.69%;169
SUDESTE;31;MG;314080;MATIAS BARBOSA;2;0.55%;16;4.43%;247;68.42%;59;16.34%;23;6.37%;14;3.88%;361
SUDESTE;31;MG;314085;MATIAS CARDOSO;20;4.61%;19;4.38%;287;66.13%;65;14.98%;28;6.45%;15;3.46%;434
SUDESTE;31;MG;314090;MATIPO;6;4.17%;6;4.17%;61;42.36%;32;22.22%;15;10.42%;24;16.67%;144
SUDESTE;31;MG;314100;MATO VERDE;24;3.19%;20;2.66%;464;61.62%;160;21.25%;57;7.57%;28;3.72%;753
SUDESTE;31;MG;314110;MATOZINHOS;29;2.38%;46;3.77%;696;57.05%;218;17.87%;126;10.33%;105;8.61%;1.220
SUDESTE;31;MG;314120;MATUTINA;2;1.94%;5;4.85%;65;63.11%;19;18.45%;9;8.74%;3;2.91%;103
SUDESTE;31;MG;314130;MEDEIROS;0;-;0;-;15;68.18%;5;22.73%;1;4.55%;1;4.55%;22
SUDESTE;31;MG;314140;MEDINA;18;2.68%;27;4.02%;411;61.25%;131;19.52%;51;7.6%;33;4.92%;671
SUDESTE;31;MG;314150;MENDES PIMENTEL;4;2.56%;4;2.56%;87;55.77%;32;20.51%;16;10.26%;13;8.33%;156
SUDESTE;31;MG;314160;MERCES;6;2.93%;16;7.8%;94;45.85%;32;15.61%;39;19.02%;18;8.78%;205
SUDESTE;31;MG;314170;MESQUITA;14;6.17%;6;2.64%;124;54.63%;42;18.5%;16;7.05%;25;11.01%;227
SUDESTE;31;MG;314180;MINAS NOVAS;22;1.66%;46;3.47%;957;72.12%;180;13.56%;70;5.28%;52;3.92%;1.327
SUDESTE;31;MG;314190;MINDURI;4;5.33%;2;2.67%;41;54.67%;13;17.33%;8;10.67%;7;9.33%;75
SUDESTE;31;MG;314200;MIRABELA;9;1.47%;20;3.27%;374;61.11%;118;19.28%;51;8.33%;40;6.54%;612
SUDESTE;31;MG;314210;MIRADOURO;12;6%;9;4.5%;113;56.5%;39;19.5%;15;7.5%;12;6%;200
SUDESTE;31;MG;314220;MIRAI;5;2.53%;9;4.55%;131;66.16%;28;14.14%;14;7.07%;11;5.56%;198
SUDESTE;31;MG;314225;MIRAVANIA;10;4.39%;10;4.39%;149;65.35%;35;15.35%;13;5.7%;11;4.82%;228
SUDESTE;31;MG;314230;MOEDA;14;6.6%;9;4.25%;123;58.02%;33;15.57%;18;8.49%;15;7.08%;212
SUDESTE;31;MG;314240;MOEMA;1;0.7%;5;3.52%;105;73.94%;14;9.86%;11;7.75%;6;4.23%;142
SUDESTE;31;MG;314250;MONJOLOS;1;1.23%;2;2.47%;54;66.67%;13;16.05%;8;9.88%;3;3.7%;81
SUDESTE;31;MG;314260;MONSENHOR PAULO;2;0.75%;3;1.13%;175;66.04%;58;21.89%;16;6.04%;11;4.15%;265
SUDESTE;31;MG;314270;MONTALVANIA;20;2.28%;39;4.44%;575;65.49%;141;16.06%;71;8.09%;32;3.64%;878
SUDESTE;31;MG;314280;MONTE ALEGRE DE MINAS;0;-;1;2.22%;30;66.67%;8;17.78%;3;6.67%;3;6.67%;45
SUDESTE;31;MG;314290;MONTE AZUL;35;2.75%;50;3.92%;756;59.29%;231;18.12%;104;8.16%;99;7.76%;1.275
SUDESTE;31;MG;314300;MONTE BELO;8;1.61%;16;3.21%;306;61.45%;93;18.67%;43;8.63%;32;6.43%;498
SUDESTE;31;MG;314310;MONTE CARMELO;19;1.83%;28;2.7%;655;63.1%;205;19.75%;80;7.71%;51;4.91%;1.038
SUDESTE;31;MG;314315;MONTE FORMOSO;10;7.63%;5;3.82%;76;58.02%;24;18.32%;12;9.16%;4;3.05%;131
SUDESTE;31;MG;314320;MONTE SANTO DE MINAS;11;1.05%;19;1.82%;637;61.02%;218;20.88%;97;9.29%;62;5.94%;1.044
SUDESTE;31;MG;314340;MONTE SIAO;111;27.89%;19;4.77%;177;44.47%;48;12.06%;23;5.78%;20;5.03%;398
SUDESTE;31;MG;314330;MONTES CLAROS;313;3.53%;361;4.07%;5.575;62.89%;1.373;15.49%;621;7.01%;622;7.02%;8.865
SUDESTE;31;MG;314345;MONTEZUMA;16;4.71%;25;7.35%;211;62.06%;54;15.88%;22;6.47%;12;3.53%;340
SUDESTE;31;MG;314350;MORADA NOVA DE MINAS;4;1.91%;2;0.96%;142;67.94%;38;18.18%;14;6.7%;9;4.31%;209
SUDESTE;31;MG;314360;MORRO DA GARCA;2;2.08%;3;3.13%;66;68.75%;11;11.46%;11;11.46%;3;3.13%;96
SUDESTE;31;MG;314370;MORRO DO PILAR;0;-;1;0.99%;66;65.35%;20;19.8%;5;4.95%;9;8.91%;101
SUDESTE;31;MG;314380;MUNHOZ;6;2.16%;8;2.88%;172;61.87%;59;21.22%;21;7.55%;12;4.32%;278
SUDESTE;31;MG;314390;MURIAE;47;1.94%;71;2.94%;1.472;60.9%;436;18.04%;189;7.82%;202;8.36%;2.417
SUDESTE;31;MG;314400;MUTUM;45;3.53%;40;3.14%;766;60.08%;190;14.9%;110;8.63%;124;9.73%;1.275
SUDESTE;31;MG;314410;MUZAMBINHO;4;1.1%;8;2.2%;250;68.87%;67;18.46%;20;5.51%;14;3.86%;363
SUDESTE;31;MG;314420;NACIP RAYDAN;3;2.83%;0;-;62;58.49%;23;21.7%;14;13.21%;4;3.77%;106
SUDESTE;31;MG;314430;NANUQUE;78;5.51%;41;2.9%;992;70.06%;170;12.01%;82;5.79%;53;3.74%;1.416
SUDESTE;31;MG;314435;NAQUE;20;5.22%;15;3.92%;220;57.44%;63;16.45%;38;9.92%;27;7.05%;383
SUDESTE;31;MG;314437;NATALANDIA;3;1.42%;9;4.25%;143;67.45%;40;18.87%;12;5.66%;5;2.36%;212
SUDESTE;31;MG;314440;NATERCIA;8;4.82%;6;3.61%;101;60.84%;34;20.48%;8;4.82%;9;5.42%;166
SUDESTE;31;MG;314450;NAZARENO;6;3.57%;6;3.57%;88;52.38%;36;21.43%;19;11.31%;13;7.74%;168
SUDESTE;31;MG;314460;NEPOMUCENO;13;2.49%;13;2.49%;293;56.13%;111;21.26%;40;7.66%;52;9.96%;522
SUDESTE;31;MG;314465;NINHEIRA;12;2.44%;16;3.26%;293;59.67%;96;19.55%;35;7.13%;39;7.94%;491
SUDESTE;31;MG;314467;NOVA BELEM;5;2.94%;5;2.94%;111;65.29%;29;17.06%;11;6.47%;9;5.29%;170
SUDESTE;31;MG;314470;NOVA ERA;7;1.51%;14;3.01%;316;67.96%;79;16.99%;26;5.59%;23;4.95%;465
SUDESTE;31;MG;314480;NOVA LIMA;54;2.09%;69;2.67%;1.713;66.27%;465;17.99%;190;7.35%;94;3.64%;2.585
SUDESTE;31;MG;314490;NOVA MODICA;5;2.31%;12;5.56%;138;63.89%;33;15.28%;21;9.72%;7;3.24%;216
SUDESTE;31;MG;314500;NOVA PONTE;20;3.97%;15;2.98%;310;61.51%;78;15.48%;35;6.94%;46;9.13%;504
SUDESTE;31;MG;314505;NOVA PORTEIRINHA;26;8.28%;19;6.05%;159;50.64%;48;15.29%;23;7.32%;39;12.42%;314
SUDESTE;31;MG;314510;NOVA RESENDE;13;1.93%;10;1.49%;427;63.54%;137;20.39%;51;7.59%;34;5.06%;672
SUDESTE;31;MG;314520;NOVA SERRANA;66;2%;76;2.3%;2.134;64.57%;594;17.97%;263;7.96%;172;5.2%;3.305
SUDESTE;31;MG;313660;NOVA UNIAO;9;3.17%;12;4.23%;157;55.28%;67;23.59%;27;9.51%;12;4.23%;284
SUDESTE;31;MG;314530;NOVO CRUZEIRO;33;2.11%;58;3.71%;1.021;65.24%;278;17.76%;122;7.8%;53;3.39%;1.565
